frame,shoulder_angle,hip_angle,elbow_angle,wrist_x,wrist_y,club_x,club_y,club_plane_score,wrist_vx,wrist_vy,club_vx,club_vy,club_speed
113,8.90184194069906,170.16117003933414,15.132977717031133,0.4029369056224823,0.64159095287323,0.37237831950187683,0.6302646398544312,0.0989093548966562,-0.00037151575088500977,1.6689300537109375e-06,-6.0185790061950684e-05,2.54213809967041e-05,6.533433964739209e-05
114,8.948673392691083,170.76710210918617,13.63394450567969,0.40126729011535645,0.6414596438407898,0.3694700300693512,0.6301716864109039,0.09942970436323417,-0.0016696155071258545,-0.00013130903244018555,-0.0029082894325256348,-9.295344352722168e-05,0.002909774521505721
115,9.07351292816155,171.01915681957504,12.299752959010505,0.39952462911605835,0.6412366628646851,0.3662208914756775,0.6297370493412018,0.10081681031290612,-0.0017426609992980957,-0.00022298097610473633,-0.003249138593673706,-0.00043463706970214844,0.003278080380841693
116,9.148004646207918,171.11257258597226,12.511586580088407,0.3968949019908905,0.6412372589111328,0.365439236164093,0.629775196313858,0.10164449606897696,-0.0026297271251678467,5.960464477539062e-07,-0.0007816553115844727,3.814697265625e-05,0.0007825855976511807
117,9.239448573326374,171.05935788540893,12.848471405316538,0.39503681659698486,0.6412307620048523,0.36715444922447205,0.6304839253425598,0.10266053970362632,-0.0018580853939056396,-6.496906280517578e-06,0.0017152130603790283,0.0007087290287017822,0.0018558697903191819
118,9.255231143578062,171.1603151167428,13.004543584480924,0.3933559060096741,0.6412210464477539,0.3669266253709793,0.6306972205638885,0.10283590159531175,-0.001680910587310791,-9.715557098388672e-06,-0.00022782385349273682,0.00021329522132873535,0.0003120874231076193
119,9.262828967097564,171.0671201493004,15.115310847126322,0.39206674695014954,0.6412210464477539,0.3667758107185364,0.6307184994220734,0.10292032185663957,-0.0012891590595245361,0.0,-0.00015081465244293213,2.1278858184814453e-05,0.00015230840159732444
120,9.257284397369812,170.60396959746396,14.855766977419213,0.39128607511520386,0.6412203907966614,0.3664286583662033,0.6307195425033569,0.1028587155263313,-0.0007806718349456787,-6.556510925292969e-07,-0.00034715235233306885,1.043081283569336e-06,0.0003471539193915968
121,9.2882707502847,170.40728008159462,14.544739848474073,0.3903491795063019,0.640789270401001,0.36597779393196106,0.6303562819957733,0.10320300833649665,-0.0009368956089019775,-0.0004311203956604004,-0.00045086443424224854,-0.00036326050758361816,0.0005789964891383114
122,9.009630929383222,169.90790533639216,16.214536899248316,0.3897191286087036,0.6405640244483948,0.36674585938453674,0.6302327215671539,0.10010701032648028,-0.0006300508975982666,-0.00022524595260620117,0.0007680654525756836,-0.00012356042861938477,0.0007779406911589699
123,8.86510659034049,169.74642582849478,16.565609333354587,0.38949915766716003,0.640537440776825,0.3671935051679611,0.6302115619182587,0.09850118433711652,-0.0002199709415435791,-2.658367156982422e-05,0.00044764578342437744,-2.1159648895263672e-05,0.00044814559928553965
124,8.08164534071111,170.16734068450864,15.147921505338227,0.38919565081596375,0.6404762864112854,0.3664965480566025,0.6300384700298309,0.08979605934123447,-0.00030350685119628906,-6.115436553955078e-05,-0.0006969571113586426,-0.00017309188842773438,0.0007181295265569175
125,7.7529349342216385,170.20506890653573,15.638148924939374,0.3887975513935089,0.6404769420623779,0.36647532880306244,0.6301668286323547,0.08614372149135163,-0.000398099422454834,6.556510925292969e-07,-2.1219253540039062e-05,0.0001283586025238037,0.0001301006824065896
126,7.597125102697332,169.75928991400698,14.046499741801853,0.3884534537792206,0.640474259853363,0.365060493350029,0.6301738023757935,0.08441250114108145,-0.0003440976142883301,-2.682209014892578e-06,-0.0014148354530334473,6.973743438720703e-06,0.001414852639767799
127,7.4310880660538094,169.42127788490734,13.14079321381548,0.38825950026512146,0.6404325366020203,0.36379946768283844,0.6296630501747131,0.08256764517837556,-0.0001939535140991211,-4.172325134277344e-05,-0.0012610256671905518,-0.0005107522010803223,0.0013605342863087905
128,7.087172809716488,169.459676251096,14.42295717774549,0.38801151514053345,0.6401215195655823,0.3642810583114624,0.6294263005256653,0.07874636455240547,-0.0002479851245880127,-0.0003110170364379883,0.0004815906286239624,-0.00023674964904785156,0.0005366376150650494
129,7.0095787702665575,169.62022152808612,12.38194877885159,0.38758188486099243,0.6401130557060242,0.36145059764385223,0.6292685568332672,0.0778842085585173,-0.0004296302795410156,-8.463859558105469e-06,-0.0028304606676101685,-0.0001577436923980713,0.002834852846865173
130,7.005482596839651,169.6696601582907,13.095218084742477,0.3875840902328491,0.6407964825630188,0.3614964187145233,0.6298398673534393,0.07783869552044065,2.205371856689453e-06,0.0006834268569946289,4.582107067108154e-05,0.0005713105201721191,0.0005731450784720929
131,7.114715350437418,169.82445526183537,12.604358467647232,0.3874816298484802,0.6410676836967468,0.36076778173446655,0.6299518644809723,0.07905239278263798,-0.00010246038436889648,0.00027120113372802734,-0.0007286369800567627,0.00011199712753295898,0.0007371941435482739
132,7.267335098645958,169.70550208994624,12.291716882207066,0.3876195549964905,0.6422438025474548,0.3602225333452225,0.6305414438247681,0.08074816776273286,0.0001379251480102539,0.0011761188507080078,-0.0005452483892440796,0.0005895793437957764,0.0008030564168250707
133,7.345426246004496,169.95510913669276,15.631444168220089,0.38862770795822144,0.6446732878684998,0.3650479316711426,0.633434534072876,0.08161584717782766,0.001008152961730957,0.002429485321044922,0.004825398325920105,0.00289309024810791,0.005626227882648342
134,8.128444476237839,168.910105835206,17.867079740606428,0.3889100253582001,0.6453285217285156,0.365451380610466,0.63377246260643,0.09031604973597596,0.0002823173999786377,0.0006552338600158691,0.0004034489393234253,0.00033792853355407715,0.0005262762966647898
135,8.201292147891504,169.10018221299728,20.86156347420397,0.38989347219467163,0.648419201374054,0.3689812868833542,0.6364786326885223,0.09112546830990564,0.0009834468364715576,0.00309067964553833,0.0035299062728881836,0.002706170082092285,0.004447875313965839
136,7.917948018346766,170.53538442678143,25.513752125218694,0.39098113775253296,0.6491246819496155,0.37227044999599457,0.6388390958309174,0.08797720020385291,0.0010876655578613281,0.0007054805755615234,0.003289163112640381,0.0023604631423950195,0.004048503455372062
137,7.840536762952905,172.58644371669783,28.28236159614275,0.39179855585098267,0.6489933729171753,0.3754738122224808,0.6388630270957947,0.0871170751439212,0.000817418098449707,-0.00013130903244018555,0.003203362226486206,2.3931264877319336e-05,0.0032034516165407104
138,8.094919322080615,173.16127019150704,27.32148025616645,0.3935665786266327,0.6486997604370117,0.37537409365177155,0.6385241150856018,0.08994354802311788,0.0017680227756500244,-0.0002936124801635742,-9.971857070922852e-05,-0.0003389120101928711,0.00035327771511555064
139,8.008477585910788,174.30502370686838,26.86313723134106,0.3942771852016449,0.6484895348548889,0.3751111179590225,0.6382546424865723,0.08898308428789758,0.000710606575012207,-0.00021022558212280273,-0.00026297569274902344,-0.000269472599029541,0.00037652582461839793
140,7.841486540284202,176.06433142644158,27.779602045406072,0.3955867290496826,0.6483897566795349,0.37543679773807526,0.6381174027919769,0.08712762822538012,0.0013095438480377197,-9.97781753540039e-05,0.0003256797790527344,-0.00013723969459533691,0.0003534148444200657
141,7.912715105965652,176.48722873577097,25.512881012194864,0.3968566358089447,0.648254930973053,0.3707852214574814,0.6369107365608215,0.08791905673295164,0.001269906759262085,-0.0001348257064819336,-0.004651576280593872,-0.0012066662311553955,0.004805539021545272
142,7.897073830768149,177.06242790120027,24.362873401119028,0.39744508266448975,0.6479437351226807,0.36851873993873596,0.6358785629272461,0.08774526478631273,0.0005884468555450439,-0.00031119585037231445,-0.0022664815187454224,-0.0010321736335754395,0.0024904459208468835
143,7.894667526073202,177.44358319962186,24.130265738667063,0.39815887808799744,0.6478875279426575,0.3709658533334732,0.6358640491962433,0.08771852806748004,0.0007137954235076904,-5.620718002319336e-05,0.0024471133947372437,-1.4513731002807617e-05,0.002447156434535818
144,7.9281870025948065,178.5862690377391,22.94635219877152,0.3987404406070709,0.6471423506736755,0.36238572001457214,0.6335311830043793,0.08809096669549787,0.0005815625190734863,-0.0007451772689819336,-0.008580133318901062,-0.0023328661918640137,0.00889162259878692
145,7.934673619411832,178.56154913581224,17.73441180529052,0.39951905608177185,0.6460086703300476,0.35999880731105804,0.6316315531730652,0.088163040215687,0.0007786154747009277,-0.0011336803436279297,-0.002386912703514099,-0.001899629831314087,0.003050564824784973
146,7.912215102343406,177.61088823912345,15.131952731125239,0.39978212118148804,0.644618034362793,0.3605305105447769,0.6286833584308624,0.08791350113714902,0.0002630650997161865,-0.0013906359672546387,0.0005317032337188721,-0.002948194742202759,0.0029957570940747345
147,7.974813597893676,177.04769908579198,16.693340805906804,0.39974796772003174,0.6434555053710938,0.3624031990766525,0.6283676326274872,0.0886090399765963,-3.415346145629883e-05,-0.0011625289916992188,0.0018726885318756104,-0.00031572580337524414,0.0018991169317173107
148,7.9493794101014075,176.95715331156543,19.205042561660758,0.3997032046318054,0.6426259279251099,0.3646906465291977,0.6280187964439392,0.08832643789001571,-4.476308822631836e-05,-0.0008295774459838867,0.002287447452545166,-0.00034883618354797363,0.00231389337072988
149,7.995834361375583,176.7900618021985,19.67707588469723,0.39974406361579895,0.6421269774436951,0.3655984252691269,0.6275631487369537,0.08884260401528432,4.0858983993530273e-05,-0.0004989504814147949,0.0009077787399291992,-0.00045564770698547363,0.0010157150552928536
150,7.995846076945971,176.74225286446492,20.389647736590774,0.399896502494812,0.6419950723648071,0.3669018894433975,0.6274721920490265,0.08884273418828847,0.00015243887901306152,-0.00013190507888793945,0.0013034641742706299,-9.09566879272461e-05,0.0013066338326729909
151,7.9936726888140095,176.97310158180125,20.442192330522857,0.3999399244785309,0.6419575810432434,0.3673439621925354,0.6274566054344177,0.08881858543126686,4.342198371887207e-05,-3.74913215637207e-05,0.0004420727491378784,-1.558661460876465e-05,0.0004423474404642619
152,7.944899645239997,177.97188292689208,20.509621289996783,0.40001893043518066,0.6433199644088745,0.36819933354854584,0.6282146275043488,0.08827666272488888,7.900595664978027e-05,0.0013623833656311035,0.000855371356010437,0.0007580220699310303,0.0011429162765424499
153,7.878063081622196,178.4892827878857,21.075798003840617,0.39998841285705566,0.644366979598999,0.36927638947963715,0.6291512250900269,0.08753403424024664,-3.0517578125e-05,0.0010470151901245117,0.0010770559310913086,0.0009365975856781006,0.0014273277536000666
154,8.198169773360114,179.09785924141858,21.820549098601585,0.3999800384044647,0.6463231444358826,0.3745024651288986,0.6320776343345642,0.09109077525955689,-8.374452590942383e-06,0.001956164836883545,0.005226075649261475,0.0029264092445373535,0.005989635861913262
155,8.485623469901494,179.88987194220744,22.742538929118084,0.39993903040885925,0.6475837826728821,0.3754020184278488,0.6333708763122559,0.09428470522112775,-4.100799560546875e-05,0.0012606382369995117,0.0008995532989501953,0.0012932419776916504,0.0015753320127884123
156,9.012712123455534,178.43796455618786,22.994318945389956,0.39986103773117065,0.650398850440979,0.3721032291650772,0.6347348690032959,0.10014124581617256,-7.799267768859863e-05,0.002815067768096924,-0.0032987892627716064,0.001363992691040039,0.0035696619813909394
157,9.468615534774825,174.93324692819456,22.86365304311874,0.39984527230262756,0.6521110534667969,0.37025727331638336,0.6356708109378815,0.10520683927527585,-1.576542854309082e-05,0.001712203025817871,-0.0018459558486938477,0.0009359419345855713,0.0020696715440481866
158,9.520286201991208,173.56298489815464,23.389818046572408,0.3998425304889679,0.6525558233261108,0.369862899184227,0.6360685527324677,0.10578095779990238,-2.7418136596679688e-06,0.00044476985931396484,-0.00039437413215637207,0.00039774179458618164,0.0005601156052769178
159,9.548735044759386,173.46595014284827,23.67653986991222,0.39974597096443176,0.6522218585014343,0.369623064994812,0.6359487771987915,0.106097056052882,-9.655952453613281e-05,-0.00033396482467651367,-0.00023983418941497803,-0.00011977553367614746,0.0002680794973132886
160,9.535658631217828,173.39239690274678,23.85612179137298,0.3997344672679901,0.652006208896637,0.37286005914211273,0.6372830271720886,0.105951762569087,-1.150369644165039e-05,-0.00021564960479736328,0.00323699414730072,0.0013342499732971191,0.003501193239583111
161,9.502363556753947,173.7895504504563,24.018391336300084,0.3997609317302704,0.6508484482765198,0.37409502267837524,0.6367782354354858,0.10558181729726612,2.6464462280273438e-05,-0.0011577606201171875,0.0012349635362625122,-0.0005047917366027832,0.0013341475305379323
162,8.98127190167803,175.37656911130497,24.534503320164234,0.3998440206050873,0.6489713191986084,0.3752777874469757,0.6357779800891876,0.09979191001864474,8.308887481689453e-05,-0.001877129077911377,0.0011827647686004639,-0.0010002553462982178,0.0015490136395915552
163,8.150453354263401,176.67258486649465,27.818357061151453,0.4000186622142792,0.6472477316856384,0.37821604311466217,0.6351809799671173,0.09056059282514894,0.00017464160919189453,-0.0017235875129699707,0.0029382556676864624,-0.0005970001220703125,0.0029982920995866276
164,7.658910016411211,177.89433368081893,29.643797490564392,0.4000287353992462,0.646108090877533,0.37992964684963226,0.6348219513893127,0.08509900018234684,1.0073184967041016e-05,-0.0011396408081054688,0.0017136037349700928,-0.00035902857780456543,0.0017508110349731694
165,7.58896497631262,179.86191187091694,29.276262882275407,0.40006083250045776,0.6459004282951355,0.3793625980615616,0.6345797181129456,0.0843218330701403,3.209710121154785e-05,-0.00020766258239746094,-0.0005670487880706787,-0.0002422332763671875,0.0006166208626311696
166,7.579007919765097,178.5830870173748,27.418055308409528,0.40004482865333557,0.6454488039016724,0.3775465041399002,0.6334209144115448,0.08421119910850117,-1.6003847122192383e-05,-0.00045162439346313477,-0.001816093921661377,-0.0011588037014007568,0.002154303402651422
167,7.3619156694611485,176.9789607054575,28.726799801931662,0.40010809898376465,0.6454203128814697,0.37737299501895905,0.6331983506679535,0.08179906299401285,6.327033042907715e-05,-2.849102020263672e-05,-0.0001735091209411621,-0.0002225637435913086,0.0002822056608417921
168,7.214428492362614,176.46464338360906,29.554366878783004,0.4001864790916443,0.6453991532325745,0.3787752836942673,0.6331508159637451,0.08016031658180678,7.838010787963867e-05,-2.1159648895263672e-05,0.0014022886753082275,-4.7534704208374023e-05,0.0014030941083911232
169,7.164316365134977,177.30418586042217,29.756998171818022,0.40015777945518494,0.6452047824859619,0.3785916268825531,0.6325289011001587,0.07960351516816644,-2.8699636459350586e-05,-0.00019437074661254883,-0.00018365681171417236,-0.0006219148635864258,0.0006484658217969067
170,7.172138836912434,178.77372286789839,28.300672631249302,0.40000641345977783,0.6449280381202698,0.3784487843513489,0.6321273744106293,0.07969043152124933,-0.0001513659954071045,-0.00027674436569213867,-0.00014284253120422363,-0.00040152668952941895,0.0004261779805730043
171,7.316810330040466,179.96214852136058,27.552250947274025,0.3998388946056366,0.6447451114654541,0.37770451605319977,0.6315563321113586,0.08129789255600517,-0.00016751885414123535,-0.00018292665481567383,-0.0007442682981491089,-0.0005710422992706299,0.0009380962675472376
172,7.639988448068581,178.45267867577232,27.29598053917211,0.39977484941482544,0.6446865200996399,0.3775167465209961,0.6311918497085571,0.08488876053409533,-6.404519081115723e-05,-5.8591365814208984e-05,-0.00018776953220367432,-0.00036448240280151367,0.00041000587700172245
173,7.917392293186456,177.4406735754897,27.005508655918682,0.39968442916870117,0.6445849537849426,0.3771620839834213,0.6309995353221893,0.08797102547984947,-9.042024612426758e-05,-0.00010156631469726562,-0.00035466253757476807,-0.00019231438636779785,0.00040344806203896483
174,8.049810932575896,176.50020024891975,26.421470974711017,0.3996814489364624,0.6444734930992126,0.3769703656435013,0.6309250593185425,0.0894423436952877,-2.9802322387695312e-06,-0.00011146068572998047,-0.00019171833992004395,-7.447600364685059e-05,0.00020567595139175414
175,8.11054163902069,176.16744383059614,26.307116541492736,0.39974096417427063,0.6445575952529907,0.37689802050590515,0.6310099065303802,0.0901171293224522,5.951523780822754e-05,8.410215377807617e-05,-7.234513759613037e-05,8.484721183776855e-05,0.00011150277256842634
176,8.179164976430064,176.26838417193386,25.837131851601985,0.4000573754310608,0.6458206176757812,0.37681399285793304,0.6323087811470032,0.09087961084922291,0.00031641125679016113,0.0012630224227905273,-8.402764797210693e-05,0.0012988746166229248,0.0013015897646075256
177,8.024846225651835,176.15492524427705,24.60889960936962,0.400427907705307,0.6458529829978943,0.37232571840286255,0.6322528719902039,0.08916495806279812,0.0003705322742462158,3.236532211303711e-05,-0.004488274455070496,-5.5909156799316406e-05,0.004488622663785893
178,7.925431745053507,176.92079360488452,23.94689007060346,0.40076953172683716,0.645897626876831,0.3726108819246292,0.6326934993267059,0.08806035272281665,0.00034162402153015137,4.464387893676758e-05,0.0002851635217666626,0.0004406273365020752,0.0005248530116320939
179,7.904869976088125,177.85153997210176,23.446399155809846,0.4011062681674957,0.6461527347564697,0.37322795391082764,0.6333430409431458,0.08783188862320135,0.00033673644065856934,0.0002551078796386719,0.0006170719861984253,0.0006495416164398193,0.0008959253024879491
180,7.649837205458008,178.13669480796258,23.08756401887974,0.40140244364738464,0.6462894678115845,0.37397488951683044,0.6340731382369995,0.08499819117175567,0.000296175479888916,0.0001367330551147461,0.0007469356060028076,0.0007300972938537598,0.0010444878448346657
181,7.494847085162905,178.57104126306658,22.69635838687519,0.40149563550949097,0.6462787985801697,0.37411436438560486,0.6340292096138,0.0832760787240322,9.319186210632324e-05,-1.0669231414794922e-05,0.00013947486877441406,-4.392862319946289e-05,0.00014622914537068324
182,7.47454962376011,179.23851235044893,22.22578295969077,0.4014936685562134,0.6460688710212708,0.3703395426273346,0.6332029700279236,0.0830505513751123,-1.9669532775878906e-06,-0.00020992755889892578,-0.0037748217582702637,-0.0008262395858764648,0.003864188292511109
183,7.4072849779625995,174.49181482456495,22.331969625604728,0.4009042978286743,0.6452091336250305,0.36884433031082153,0.6321783363819122,0.08230316642180668,-0.0005893707275390625,-0.0008597373962402344,-0.0014952123165130615,-0.0010246336460113525,0.0018126041983816746
184,7.549826205787346,169.4019771482836,19.085826946295953,0.39976179599761963,0.6448428630828857,0.3658246546983719,0.6308134496212006,0.08388695784208156,-0.0011425018310546875,-0.0003662705421447754,-0.003019675612449646,-0.00136488676071167,0.003313813011319308
185,7.600614473770636,162.80085718601813,19.567876013132413,0.39760273694992065,0.6447681784629822,0.36488187313079834,0.6306532323360443,0.08445127193078483,-0.0021590590476989746,-7.468461990356445e-05,-0.0009427815675735474,-0.00016021728515625,0.0009562984171372838
186,8.012335699055829,162.8628020136009,18.26639776506997,0.3960884213447571,0.6449586153030396,0.3640926480293274,0.6307059526443481,0.08902595221173137,-0.0015143156051635742,0.00019043684005737305,-0.0007892251014709473,5.272030830383301e-05,0.0007909840021767053
187,8.292695295928247,163.4040991144361,16.6675089247245,0.394976943731308,0.6450254917144775,0.35747699439525604,0.6297332942485809,0.0921410588436471,-0.0011114776134490967,6.687641143798828e-05,-0.00661565363407135,-0.0009726583957672119,0.00668677331460084
188,8.430732525728935,163.00095653500938,15.60090959444609,0.39342784881591797,0.6447620987892151,0.35261861979961395,0.6281844675540924,0.0936748058414325,-0.0015490949153900146,-0.00026339292526245117,-0.00485837459564209,-0.0015488266944885254,0.005099281110229234
189,8.507946902639777,163.11471793959086,15.938153146367078,0.3930777609348297,0.6449177265167236,0.3526674807071686,0.6285098195075989,0.09453274336266415,-0.00035008788108825684,0.00015562772750854492,4.8860907554626465e-05,0.0003253519535064697,0.0003290004284762222
190,8.587189284505202,162.5182714870798,19.563692764664385,0.39292120933532715,0.6449212431907654,0.35700222849845886,0.6288624107837677,0.09541321427228,-0.00015655159950256348,3.516674041748047e-06,0.004334747791290283,0.00035259127616882324,0.004349064154749427
191,8.601071995018007,162.3642149166146,22.032307995064013,0.39271411299705505,0.6448303461074829,0.36319373548030853,0.6300294399261475,0.0955674666113111,-0.00020709633827209473,-9.08970832824707e-05,0.00619150698184967,0.0011670291423797607,0.006300532971539539
192,8.64390832555461,163.66916082295361,23.246979454410784,0.3926187753677368,0.6444571614265442,0.3654218018054962,0.6300056874752045,0.09604342583949566,-9.53376293182373e-05,-0.0003731846809387207,0.002228066325187683,-2.3752450942993164e-05,0.00222819292889129
193,8.601376318517895,164.0054069903453,20.733546018283818,0.3926061987876892,0.6443884372711182,0.36421433091163635,0.6299532055854797,0.0955708479835321,-1.2576580047607422e-05,-6.872415542602539e-05,-0.0012074708938598633,-5.2481889724731445e-05,0.0012086109002767665
194,8.751883076679926,164.40008196560237,17.25154174236474,0.3924899995326996,0.6442762613296509,0.3603869378566742,0.629568338394165,0.09724314529644373,-0.00011619925498962402,-0.00011217594146728516,-0.003827393054962158,-0.00038486719131469727,0.0038466947308206075
195,8.765104351456737,165.1078781020039,16.346849898709564,0.39242178201675415,0.6440390944480896,0.3584686666727066,0.6290589570999146,0.09739004834951936,-6.821751594543457e-05,-0.0002371668815612793,-0.0019182711839675903,-0.0005093812942504883,0.0019847502709844185
196,8.77865263454637,165.54288641991803,15.364924705114307,0.39224910736083984,0.6440449953079224,0.3537042737007141,0.6288407146930695,0.09754058482829309,-0.00017267465591430664,5.900859832763672e-06,-0.004764392971992493,-0.00021824240684509277,0.004769388864384723
197,8.888811386383972,165.6973143769725,15.383506116485592,0.39183834195137024,0.6440290212631226,0.35381554067134857,0.6287554502487183,0.09876457095982194,-0.0004107654094696045,-1.5974044799804688e-05,0.00011126697063446045,-8.526444435119629e-05,0.00014017975682918034
198,8.883054244810216,165.53269308372973,15.581330596702829,0.3915407955646515,0.6440989971160889,0.3566393256187439,0.6287887692451477,0.0987006027201135,-0.00029754638671875,6.99758529663086e-05,0.0028237849473953247,3.331899642944336e-05,0.002823981512804126
199,8.898911709934021,165.35441961438698,15.366452442862498,0.39149099588394165,0.6442565321922302,0.35680852830410004,0.6288494765758514,0.09887679677704475,-4.979968070983887e-05,0.00015753507614135742,0.00016920268535614014,6.070733070373535e-05,0.00017976353560414206
200,8.898281507527857,166.1770812295005,14.941081067609838,0.3914923071861267,0.6442566514015198,0.3570367991924286,0.6288516521453857,0.09886979452808731,1.3113021850585938e-06,1.1920928955078125e-07,0.00022827088832855225,2.175569534301758e-06,0.00022828125538708812
201,8.7890840464826,167.78888422486995,18.243082056399658,0.39179879426956177,0.6453415751457214,0.36311596632003784,0.6306396126747131,0.0976564894053622,0.0003064870834350586,0.0010849237442016602,0.006079167127609253,0.0017879605293273926,0.00633664547058123
202,8.766536676365616,169.71891321293566,17.512972585984986,0.3923586308956146,0.6458795070648193,0.363134041428566,0.6308893859386444,0.09740596307072913,0.0005598366260528564,0.0005379319190979004,1.8075108528137207e-05,0.0002497732639312744,0.00025042642217463
203,8.895493461936606,172.72564434936524,19.87566330742596,0.39305415749549866,0.6467261910438538,0.3641870766878128,0.6315332055091858,0.09883881624374014,0.0006955265998840332,0.0008466839790344238,0.0010530352592468262,0.0006438195705413818,0.0012342556042526684
204,9.02372713605119,173.9333629608097,21.696785327946003,0.3938984274864197,0.6471079587936401,0.36504457890987396,0.6317046284675598,0.10026363484501322,0.0008442699909210205,0.00038176774978637695,0.0008575022220611572,0.00017142295837402344,0.0008744689196864143
205,9.111376257733905,175.97862957734793,22.89701281951111,0.3944176435470581,0.6476951837539673,0.3683983236551285,0.63301882147789,0.10123751397482117,0.0005192160606384277,0.0005872249603271484,0.0033537447452545166,0.0013141930103302002,0.003602042071481542
206,9.186058195990642,177.62032429171887,20.0938465876185,0.3948862850666046,0.6477985978126526,0.3683967590332031,0.6330146491527557,0.10206731328878493,0.0004686415195465088,0.00010341405868530273,-1.564621925354004e-06,-4.172325134277344e-06,4.456045196743512e-06
207,9.370131122347724,178.37088425752032,17.824133144910295,0.39531952142715454,0.6477620601654053,0.3676871210336685,0.6326553821563721,0.10411256802608593,0.00043323636054992676,-3.653764724731445e-05,-0.0007096379995346069,-0.000359266996383667,0.0007953985573748676
208,9.464116210129987,178.81130189584547,16.812264742813653,0.39570486545562744,0.6468391418457031,0.36753061413764954,0.6310662031173706,0.1051568467792221,0.0003853440284729004,-0.0009229183197021484,-0.00015650689601898193,-0.0015891790390014648,0.001596867066008663
209,9.537013323934792,178.88663800063142,18.37346523433925,0.39611518383026123,0.6461610198020935,0.36750464141368866,0.6303762197494507,0.10596681471038649,0.00041031837463378906,-0.0006781220436096191,-2.5972723960876465e-05,-0.0006899833679199219,0.0006904720344779114
210,9.759436164688324,178.83385310792133,16.578200476932786,0.3963921368122101,0.6454488039016724,0.3672304004430771,0.6294938325881958,0.10843817960764801,0.00027695298194885254,-0.0007122159004211426,-0.00027424097061157227,-0.0008823871612548828,0.0009240212185385289
211,9.974618313342248,177.25559551815138,15.719103362484883,0.39636099338531494,0.6452913284301758,0.3633830398321152,0.628516286611557,0.11082909237046945,-3.11434268951416e-05,-0.00015747547149658203,-0.003847360610961914,-0.000977545976638794,0.003969607009166516
212,10.077056125659974,173.86488458297254,15.109622082786904,0.39627745747566223,0.6458700895309448,0.3597986400127411,0.6288421750068665,0.11196729028511088,-8.353590965270996e-05,0.000578761100769043,-0.0035843998193740845,0.00032588839530944824,0.003599183978532681
213,10.247023493811374,170.71834135799787,14.505264018954772,0.39618805050849915,0.6461565494537354,0.3585568368434906,0.6291481554508209,0.11385581659790411,-8.940696716308594e-05,0.00028645992279052734,-0.0012418031692504883,0.0003059804439544678,0.001278944542676941
214,10.184903598826754,166.5751876902115,13.734325647941748,0.3954601287841797,0.6460422873497009,0.35637395083904266,0.6291123628616333,0.11316559554251948,-0.000727921724319458,-0.00011426210403442383,-0.002182886004447937,-3.579258918762207e-05,0.0021831794286900543
215,10.136458539302456,164.21859851597313,13.604532362103841,0.39488744735717773,0.6457713842391968,0.3563026338815689,0.6290061473846436,0.1126273171033606,-0.0005726814270019531,-0.0002709031105041504,-7.131695747375488e-05,-0.0001062154769897461,0.00012793684369825857
216,10.095040578779196,163.18028252165362,13.313126501730451,0.3939599096775055,0.6455858945846558,0.3538145422935486,0.628787100315094,0.11216711754199105,-0.0009275376796722412,-0.00018548965454101562,-0.0024880915880203247,-0.00021904706954956055,0.002497715229776155
217,10.098093767396131,163.02115199945771,13.34201096707353,0.3937009871006012,0.6456304788589478,0.3539495915174484,0.6288259327411652,0.11220104185995705,-0.0002589225769042969,4.458427429199219e-05,0.0001350492238998413,3.883242607116699e-05,0.0001405213513688298
218,10.082454526201081,163.07167530986501,13.21659926772411,0.39369890093803406,0.6463721990585327,0.3542845696210861,0.6294654905796051,0.11202727251334532,-2.086162567138672e-06,0.0007417201995849609,0.0003349781036376953,0.0006395578384399414,0.0007219726855128778
219,10.111164245070311,163.17226587164953,13.257803443018721,0.3937039077281952,0.6464011073112488,0.3545474261045456,0.6295560896396637,0.11234626938967018,5.0067901611328125e-06,2.8908252716064453e-05,0.00026285648345947266,9.059906005859375e-05,0.00027803186972032666
220,9.983898180632487,163.29929637705993,13.095711365249254,0.39383840560913086,0.6464119553565979,0.3546845018863678,0.6297195553779602,0.11093220200702758,0.00013449788093566895,1.0848045349121094e-05,0.0001370757818222046,0.0001634657382965088,0.00021333264531944317
221,10.018884626424072,163.43207418837562,13.013988429894122,0.39407777786254883,0.6464850902557373,0.3548492342233658,0.6297533512115479,0.11132094029360073,0.00023937225341796875,7.31348991394043e-05,0.00016473233699798584,3.3795833587646484e-05,0.00016816331710781002
222,10.010520180162032,163.46699130647667,13.208892703481572,0.39425113797187805,0.6464888453483582,0.35894568264484406,0.6299716532230377,0.11122800200180039,0.00017336010932922363,3.7550926208496094e-06,0.0040964484214782715,0.00021830201148986816,0.004102261015349017
223,10.069298436939642,163.7650375178048,13.218054150876414,0.3942999541759491,0.6464995741844177,0.35900019109249115,0.6298744082450867,0.11188109374377386,4.881620407104492e-05,1.0728836059570312e-05,5.4508447647094727e-05,-9.72449779510498e-05,0.00011147984841035723
224,10.099455133084383,164.06929085269016,13.551044694442536,0.3943041265010834,0.6465152502059937,0.3590598404407501,0.6298896670341492,0.11221616814538193,4.172325134277344e-06,1.5676021575927734e-05,5.964934825897217e-05,1.52587890625e-05,6.157008519869057e-05
